"DHSCLUST","LONGNUM","LATNUM","ALT","EVI","LSTD","LSTN","NLIGHT","POPDEN","RDIST","RFALL","WDIST","GRUMP","LCType","URBAN_RURA"
126,-1.18998,11.142909,0.265629243736911,1.21366995554954,0.312040357492398,0.399445180750777,-0.526848632501924,-0.671800174532933,0.6774060123635,0.867764111855793,0.0502253835488845,1,"crop","R"
127,-0.951607,11.095196,-0.781580525922157,0.400344788925298,1.38193042979422,0.332768209713143,-0.526848632501924,0.100773861425696,-1.87124843763736,0.673139742375486,0.547238562725421,1,"crop","R"
128,-0.832548,11.004806,-1.90693946776809,-0.243267466539239,1.85501583490556,1.16670558282459,-0.526848632501924,-0.132998341180414,0.537012704161512,0.572561520033041,0.347419712093891,1,"grass","R"
130,-0.93805,11.662312,-1.44593045107637,0.896744570991928,-0.425972098613607,0.966901287719436,-0.526848632501924,-0.439686077747699,0.855539563217687,0.340220416147354,-3.0433531275994,1,"crop","R"
131,-0.881463,11.579056,-1.28298762793694,0.659464784874514,0.097832918741901,0.892129799080786,-0.526848632501924,-0.439686077747699,0.823309093407279,0.304231666727453,-0.0931827793980908,1,"crop","R"
132,-0.672597,11.43101,-0.710261871742125,0.429860826060962,0.562696513631755,0.552697220288159,-0.526848632501924,-0.306715731057844,0.43010092628485,0.200574317324626,0.670810543818741,1,"crop","R"
133,-0.843453,11.409688,-0.174429033755592,0.180723246868276,0.680306469328323,0.146869960839449,-0.526848632501924,-0.439686077747699,0.711258687160265,0.276924051246643,0.216819859076839,1,"crop","R"
134,-1.063965,11.621299,-0.587929086385475,-0.303122652253624,0.572361387995771,0.304580927664632,-0.526848632501924,-0.446041985216282,0.324719112684849,0.476453967584352,0.238250723121762,1,"crop","R"
135,-1.182252,11.547005,-0.516198905003906,1.35800942585037,-0.0820239526863574,-0.186423419543344,-0.526848632501924,-0.355587760731535,0.324759928806463,0.592666516163756,0.575837629190773,1,"crop","R"
136,-0.052906,12.538844,-0.151210841986278,-0.45195869967614,1.3373224375476,-0.485534954463293,-0.526848632501924,-0.476245446546492,0.216927071825619,-0.485907264406726,0.423178797861898,1,"crop","R"
137,0.230564,12.632622,-0.936914294530064,-0.273278373176017,0.420739791682245,0.42703564105227,-0.526848632501924,-0.476245446546492,0.53611018525998,-0.725263276888432,-3.0433531275994,1,"crop","R"
138,-0.047963,12.767149,-0.807416689002807,-0.0146650154103536,0.88464406088355,0.557025244129475,-0.526848632501924,-0.449785028640412,0.536030717290171,-0.818419518970024,-0.23839252732797,1,"crop","R"
139,-0.224911,13.504446,-1.22484904755788,-0.840316922649827,0.570255968179942,1.04007241465248,-0.526848632501924,-0.590164363515944,0.767530223698805,-1.57522254023247,-0.239632446533109,1,"grass","R"
140,-0.010218,13.074334,-1.13395299775778,-0.0540699630969312,0.82794293133891,1.45720983995076,-0.526848632501924,-0.593856731647521,0.219574133341041,-1.14572323565231,-3.0433531275994,1,"grass","R"
141,-0.228278,13.225945,-0.894279290263101,-0.90867960043653,-0.0983543257691785,0.425678197978894,-0.526848632501924,-0.178729933452642,0.216093737143076,-1.25956818922305,0.0951341247933577,1,"grass","R"
142,-0.07042,12.743842,-0.24898544477269,-0.555458263445768,0.763547392838967,0.617121060680766,-0.526848632501924,-0.449785028640412,0.609738268897977,-0.778794568389722,0.0952913150005692,1,"crop","R"
143,-0.11615,12.076488,0.0404173292166899,-0.080953655634901,-0.107977949500642,0.134749408746917,-0.526848632501924,-0.364191059387489,0.748474359408345,0.430918525459631,-0.234474533777316,1,"crop","R"
144,0.355159,12.044412,-0.0167724777553407,0.0126675611169909,0.102254517593377,-1.2853466041383,1.50382940365347,-0.266439508239415,0.217507932575153,0.167939739891068,0.0502253830094102,2,"crop","U"
145,0.83056,11.954046,-1.8409467211196,0.376093947143408,0.675000182368955,-0.0646621238955148,-0.526848632501924,-0.592012574166113,0.992347132273796,0.111176553002692,0.29054961064931,1,"crop","R"
146,1.1447,12.466105,-0.565563694493085,0.354307033077422,0.796851612596532,0.369502928205444,-0.526848632501924,-0.661173868334082,0.891573466694107,-0.283273466536204,0.190915220457279,1,"crop","R"
147,0.062587,12.225285,0.0796827580535806,0.00840232736433421,-0.740071015901659,-0.427979004697005,-0.526848632501924,-0.496253147592346,0.463798929274073,0.204751778915485,0.291429774543286,1,"crop","R"
148,2.027678,12.627124,-2.84585842152945,0.212829845611575,-1.02287821058777,0.708279810384017,-0.526848632501924,-0.56521516411894,-1.87124843763736,-0.321123070671701,-3.0433531275994,1,"crop","R"
149,1.761005,12.10299,-1.45510567304232,-0.163638725538605,0.760226667939358,0.772316822332226,-0.314937742081242,-0.673479321640308,0.21744142122001,0.194171454245761,0.291488664093575,1,"crop","U"
150,1.526572,12.512462,-0.719918532121669,0.479747202652783,-0.293147009056309,0.877157397395624,-0.507676523441329,-0.638854200345291,-1.87124843763736,-0.172364498577824,0.643875867212403,1,"crop","R"
151,1.762424,11.663039,-2.90898546423273,0.0560762075865438,0.045279892082939,-0.176126378737798,-0.526848632501924,-0.471617675382932,1.01732826873729,0.636115273996954,0.545767138922964,1,"crop","R"
152,1.590727,11.98569,-1.38415466155672,0.36104839076321,0.893877948043299,-0.054016387821354,-0.526848632501924,-0.520132244123549,0.46401943249963,0.278461745847475,0.783862268526907,1,"crop","R"
153,1.917647,11.879312,0.17276896236267,-0.269686911297787,0.406413426681142,0.713528810576199,-0.526848632501924,-0.58098965982409,0.217686802427556,0.459227308291949,0.566692117210694,1,"grass","R"
154,1.062502,12.764676,-1.32502451233642,0.280528971023057,-0.460840611272067,0.785498479138329,-0.526848632501924,-0.662067670857176,0.919246759333296,-0.736772325017303,0.0929284362285018,1,"grass","R"
155,0.609647,11.040433,-3.01438670287755,0.850691087713534,0.135184578358894,-0.595198088020638,-0.526848632501924,-0.520907477587827,0.431493942993544,0.929843361560927,-3.0433531275994,1,"crop","R"
156,-4.477985,11.385691,0.801300086362734,1.47635664985618,-0.485516817960233,-0.318881153328986,-0.526848632501924,-0.410202828887082,0.733295350681166,1.31528275282831,0.425576518206733,1,"crop","R"
157,-4.402436,11.302628,1.22504510142475,1.11009461334594,-1.79515883305417,-0.917917556270476,-0.526848632501924,-0.505112301749004,0.839414560151659,1.27465960248907,0.0947168961890196,1,"crop","R"
158,-4.616731,11.185826,2.69218278059967,1.02793386510607,-0.934798309604149,-1.81041351928948,-0.526848632501924,-0.545476871732876,0.758484103877475,1.55593177230645,0.215306465087271,1,"grass","R"
159,-4.059521,10.917048,0.611650662943867,1.06333661826142,-1.53154109450058,-1.54222362119359,-0.526848632501924,-0.472007037231473,0.873119766412439,1.07806528116472,0.67757999345243,1,"crop","R"
160,-4.325596,11.572474,0.00732178982510092,0.435294403259572,-0.920463135697201,-0.941214164644965,-0.526848632501924,-0.410202828887082,0.21802813236061,1.16871069125778,0.0956525605973014,1,"crop","R"
161,-4.650591,10.857644,3.27913289305929,1.27011947800529,-2.11802872261583,-1.93584577721714,-0.150389654996014,-0.492491261461685,-1.87124843763736,1.64545011420953,-3.0433531275994,1,"crop","R"
162,-4.282818,11.178885,2.547739730194,-1.21563666291699,0.783935431532951,-0.373405552997734,2.57430083254867,2.36707003300678,0.21844843246952,1.25897082184801,0.812385914085957,2,"urban","U"
163,-4.266429,11.187046,2.77598430419568,-1.2999056850424,0.209567919101741,-0.73953382164509,2.39381141983555,2.36707003300678,0.431493943395109,1.24569270239401,0.787325386221155,2,"urban","U"
164,-4.283965,11.209459,2.01605361473018,-0.113407484816848,0.029773582537999,-1.00911794969616,2.30936344694173,2.34891074260026,-1.87124843763736,1.25404136911196,0.80678923946897,2,"crop","U"
165,-4.314588,11.198848,3.0761978876161,-1.27260953389739,-0.161829409896029,-0.544476267925312,2.51745074628691,2.36707003300678,0.218430850278538,1.27799406213135,0.686541218267344,2,"urban","U"
166,-4.325899,11.179109,2.98135045888325,-1.36862308968787,0.241508916817642,-0.609058577379937,2.52443992923487,2.36707003300678,0.218448432469519,1.28925873692369,0.706687200599814,2,"urban","U"
167,-4.333305,11.190395,2.86585045630197,0.0334627658269707,-0.742100880357188,-1.08027638016514,2.38820855749594,2.17759456097279,0.219574134946433,1.29223257656193,0.643327373390479,2,"urban","U"
168,-4.847457,11.835208,0.680319517279714,1.2968933921811,-0.968320251577775,-0.511915437335443,-0.526848632501924,-0.516684091344398,0.219574133341041,1.4847528799916,-0.236934835241864,1,"crop","R"
169,-4.588044,11.441325,2.33561635265949,1.3670495133179,-1.34104678371126,-0.371650495868605,-0.526848632501924,-0.4319012758757,0.998606396507985,1.45950883516043,0.0945634126266067,1,"grass","R"
170,-5.026302,11.533419,0.543459545210422,0.137325476108013,-0.885656797676531,0.973299627738518,-0.526848632501924,-0.537609169661562,0.817749394563604,1.7788281672608,-3.0433531275994,1,"crop","R"
171,-3.68666,11.637014,-0.0143881704365652,0.476375865024012,-0.821112469013409,-0.155408020247359,-0.526848632501924,-0.464539775221065,-1.87124843763736,0.855141718315075,0.761236181559952,1,"crop","R"
172,-3.626658,11.570351,0.00166518637820281,0.561778790275388,-0.772611077371249,-0.656935376346391,-0.526848632501924,-0.54898370915155,-1.87124843763736,0.847178057099549,0.988560482975214,1,"crop","R"
173,-3.521005,11.478233,0.539782760162071,-0.468678930291499,-0.328316389852811,-1.15672017582674,1.22107759744554,0.520460805627685,-1.87124843763736,0.876531341185503,0.499734751932175,2,"crop","U"
174,-3.684767,11.241789,0.284067127391981,0.936680078508761,-1.27654029390902,-0.370305234410815,-0.031738741690488,-0.495580990061091,0.218386775127283,0.900101509214111,0.686498610650784,1,"crop","R"
175,-1.946889,12.900581,0.301214419012731,0.505735213733842,-0.0557400891259745,0.158960707323688,-0.526848632501924,-0.338824001967394,0.962804376656938,-0.461772652105721,0.608333029866756,1,"crop","R"
176,-1.834488,12.974374,0.707231245500334,0.371337863962329,0.0571566575992873,0.330684440243296,-0.526848632501924,-0.351280442919308,0.643496142970097,-0.446739127038695,0.330773559157812,1,"grass","R"
177,-1.99131,12.999117,0.344811859330238,-0.155452448284765,1.56116976508712,-0.432133179207659,-0.526848632501924,-0.274184038269823,0.219574134946433,-0.527239086022077,0.291051644586455,1,"crop","R"
178,-2.165134,12.733508,0.159022632618829,0.178125774918394,-0.0822832887303238,-0.392366664423943,-0.526848632501924,-0.245116977018981,0.216697946076355,-0.424415091418679,0.0463593246385624,1,"crop","R"
179,-2.159946,12.88084,0.573775130953221,0.856445653263119,-0.204627885744814,-0.591905571382899,-0.526848632501924,-0.35252702645948,-1.87124843763736,-0.498831466197926,-0.238582772102895,1,"crop","R"
180,-2.302947,13.80123,0.957806579231534,-0.679744686852112,1.12189499078073,-0.0481527132935107,-0.526848632501924,-0.0412736567951597,0.32342253320364,-1.57273639447155,0.670765176755594,1,"grass","R"
181,-2.042995,13.126961,1.0572237866152,-0.0706406445473274,0.317938109646204,0.228703683549759,-0.526848632501924,-0.256608423307813,0.552142533781698,-0.631187495234387,0.619674824148569,1,"grass","R"
182,-2.407009,13.739626,1.01170424093402,-1.25550397352343,0.985052310724329,-0.190332131251312,-0.526848632501924,-0.0465493455139764,0.551356655632921,-1.46273310012987,-0.234474533777316,1,"grass","R"
183,-2.403568,13.56202,0.728260968501555,-1.07503152004918,0.812222783076159,0.354876935657617,1.93013073398706,2.11715853971588,-1.87124843763736,-1.21327262087459,-0.234474533777316,2,"grass","U"
184,-2.455973,13.574897,0.792759814463202,-1.52831614573978,1.19069196671063,0.43074626464536,1.12711968829099,-0.399097251177984,-1.87124843763736,-1.23829896421166,-0.239747449729576,1,"grass","R"
185,-2.393398,13.575417,0.485893775014076,-0.835748225165525,0.743715910554834,0.219049002459712,1.80006680604787,2.41531940048387,-1.87124843763736,-1.2213938061114,-3.0433531275994,2,"grass","U"
186,-2.333555,13.481365,0.790192002365152,-0.648231785164057,0.816654869666898,0.488643830395944,-0.526848632501924,-0.324449228140425,-1.87124843763736,-1.1111986472678,0.356683021516886,1,"grass","R"
187,-2.12119,13.510857,0.0329831111002573,0.039790313635437,-0.327801457700777,0.697271417216986,-0.526848632501924,-0.257549974964727,0.431493943395109,-1.10139593074475,-0.239632446533109,1,"grass","R"
188,-2.746991,13.599608,-0.468775752330057,0.639124405591265,0.92904882866663,0.375981220535772,-0.526848632501924,-0.35490873747256,0.462450862872105,-1.36611709740399,-0.0947817326331324,1,"crop","R"
189,-2.664091,13.768228,0.374613809784222,-1.68832238238277,1.31947719742428,-0.0727950420376933,-0.526848632501924,-0.524315287144984,-1.87124843763736,-1.51798589709153,0.0502253835488845,1,"grass","R"
190,-2.300884,14.111737,-0.113859164746378,-1.03032965240951,0.288041732345537,0.837662740239554,-0.526848632501924,-0.489355873985113,0.219574134946433,-1.98433498615924,-3.0433531275994,1,"crop","R"
191,-2.225557,13.983237,0.84999917959883,-2.24389631766652,0.707762324482377,-0.138795025291818,-0.526848632501924,-0.469943754696575,0.215115270334999,-1.85994099445347,0.524739208760817,1,"grass","R"
192,-2.632801,13.041723,0.444898345876574,1.18399340155704,-0.604619490144279,-0.606962493226783,-0.526848632501924,-0.453124334469859,0.731646307149633,-0.808473574415437,0.503050524413427,1,"crop","R"
193,-2.337996,13.205248,0.573161646226934,-1.02769210213336,0.707396985544117,0.902195388198409,0.82683573153619,-0.356358542933067,-1.87124843763736,-0.842893827045104,-0.239122171320234,2,"grass","U"
194,-2.429644,13.269866,0.55983432250597,0.76762434867585,-0.119072177279483,0.303214648522545,-0.526848632501924,-0.338529906908986,0.771625547725119,-0.961334847923356,0.747761969041231,1,"crop","R"
195,-0.727719,12.095076,-0.848199987594074,0.212589049032174,-0.0224738889026401,0.202917735257286,-0.526848632501924,-0.354393575471333,0.21744142122001,0.164934565974061,-0.0935684169688819,1,"crop","R"
196,-0.79682,11.957861,-0.593876673967706,-0.159680970219083,-0.130854544744359,0.341640559816908,-0.526848632501924,-0.36640865040136,0.43149394259198,0.232873872223857,-0.237123456681506,1,"crop","R"
197,-0.709961,12.459906,0.552074791837347,0.0503270549522908,0.453992187830835,0.775416425687811,-0.526848632501924,-0.236800720921647,0.710835270059283,-0.144004421831668,0.235391539646267,1,"crop","R"
198,-0.898775,12.29876,-0.172113328722246,-0.377631920585767,0.493474924278897,0.949055424052007,-0.526848632501924,-0.436640224771185,-1.87124843763736,-0.00670222689036403,0.344497352841555,1,"crop","R"
199,-0.824256,12.527385,0.516345074022745,0.978444093891128,-0.275636520117137,-0.0156129827561019,-0.526848632501924,-0.433139812671737,0.60991678645193,-0.171747951246328,0.475692270428687,1,"crop","R"
200,-0.773419,12.308705,-0.226965056099598,-0.676299239822874,1.08320900090225,0.153099888290352,-0.526848632501924,-0.43684893680145,0.643496142970097,-0.0193138679295846,0.238148008003124,1,"crop","R"
201,-0.542913,12.362327,0.0381477905313059,-0.739707127999357,0.268739192515956,0.293457902760885,-0.526848632501924,-0.296292256452036,-1.87124843763736,-0.0726754652756384,0.235521439850419,1,"crop","R"
202,-0.603442,12.245816,0.261468746564877,-0.346786539760345,-0.270931334213067,-0.257023236215252,1.02212085230351,0.348382397776855,-1.87124843763736,0.038776997175003,-3.0433531275994,2,"crop","U"
203,-0.564581,12.036916,-0.73474251445707,0.017966519706281,0.169476734761039,-0.346049559125425,-0.526848632501924,-0.259632235131518,0.840157424191319,0.263303534493749,0.432132693667519,1,"crop","R"
204,-1.556428,12.752869,0.305387246672944,-0.0458447086283182,0.162897090016387,0.836196570075752,-0.526848632501924,-0.455116490068701,0.324075676452388,-0.272755597522761,0.190676868189361,1,"crop","R"
205,-1.31477,12.5497,0.629953477217224,-0.19954290261837,-0.0223201339123776,-0.115218546388079,0.168056479222208,-0.260514368997693,0.324194334092854,-0.134484047253307,0.773181797865798,1,"crop","R"
206,-1.109934,12.357231,-1.22804609045067,0.102694408135735,0.739088382717388,0.414480298336018,-0.526848632501924,-0.453970724586984,0.610990096617206,-0.0287082784738156,-3.0433531275994,1,"crop","R"
207,-1.35489,12.612507,-0.240702010948459,-0.254325666139423,0.32472172536106,-0.184400305501392,-0.526848632501924,-0.260514368997693,0.675430564650819,-0.182987166701086,0.642254992263318,1,"grass","R"
208,-1.313419,12.582977,0.232760378305884,-0.340481687588607,-0.448466593718855,-0.53869527848368,1.45946958162657,0.51948349951371,0.216877566080985,-0.154452452323069,0.665027552779946,2,"crop","U"
209,-1.297641,12.781639,0.420915524483279,-0.250456196636747,1.00844989007146,0.570281805011765,-0.526848632501924,-0.256650742930026,0.428555798795139,-0.307785438527989,0.54674598458403,1,"crop","R"
210,-1.788987,12.658331,0.649905042218789,0.641230502772496,-0.058766014805867,1.11258788949518,-0.526848632501924,-0.526913737679954,0.643496142970097,-0.279236494000176,0.426738026204648,1,"crop","R"
211,-1.935514,12.786244,0.593152645370292,0.216639706222768,-0.0394693201225535,0.0616288371057045,-0.526848632501924,-0.31878094337469,0.465031375175097,-0.414403826634724,0.760401543936354,1,"crop","R"
212,-1.755057,12.425302,1.04094652059402,0.335633263924711,-0.606187388689262,-0.374373995749844,-0.526848632501924,-0.287627257172004,0.555500545413334,-0.0767073546331529,0.431547636941299,1,"crop","R"
213,-1.725092,12.735403,0.170227383253659,0.283043442675432,0.166022936885093,0.508392524595459,-0.526848632501924,-0.272356533883521,0.463312553778271,-0.307476538510437,0.335035987910952,1,"crop","R"
214,-0.781747,14.586245,-0.165314911739303,-2.08937924482437,1.63164341248007,2.7839340130982,-0.526848632501924,-0.671695722820629,0.708380576369056,-2.76338245665728,0.340819179870596,1,"urban","R"
215,-0.229316,14.449053,-0.875677683917763,-2.13618865529807,1.96816357899535,4.30720465622811,1.11992087124685,1.47300630846629,0.21448492322283,-2.64962347171258,0.09061565569331,2,"grass","U"
216,-0.275184,14.324005,-0.825031340992919,-1.41390690473878,1.77391981993519,2.47643046103184,-0.526848632501924,-0.558011528864021,0.747083953801725,-2.47388666791697,-3.0433531275994,1,"crop","R"
217,-0.289082,14.385463,-0.979656901149256,-1.04392433201232,1.54952214415795,2.55159672495624,-0.526848632501924,-0.559298900058538,0.214576293657825,-2.54603846883018,-0.23447453162058,1,"crop","R"
218,-0.060751,14.937079,-1.55882724128197,-1.87050512064492,0.470263918659296,2.03486831671136,-0.526848632501924,-0.677290578860901,-1.87124843763736,-3.47307187648021,0.0502253835488845,1,"grass","R"
219,-0.062532,13.801451,0.074653160716579,-1.57217945142909,1.77433270781608,1.93073061087217,-0.526848632501924,-0.543239734828263,0.639275592137539,-1.88624041591747,0.646257285110571,1,"grass","R"
220,-0.131217,13.975478,-0.460769708287311,-1.97103261536818,1.39952946751012,2.51402862065622,-0.526848632501924,-0.607566154419515,0.65250888102885,-2.0704947669034,0.329055799005452,1,"grass","R"
221,0.053957,13.859187,-0.377354385722941,-0.319489415026264,1.04828316588193,1.80616885024062,-0.526848632501924,-0.573617984063801,0.535360119106015,-1.94686653697903,-0.240242800941998,1,"grass","R"
222,0.251267,14.299464,-0.434413020012177,-1.74890175517177,0.957681812302179,2.4100437944635,-0.526848632501924,-0.522686862517344,0.608379507963275,-2.48887344900747,0.517403018292315,1,"crop","R"
223,0.169666,13.701328,-0.508096046522529,-0.439709543321994,0.567552230837259,1.88812350219843,-0.526848632501924,-0.511973716922983,0.427405072813586,-1.76986042899785,0.379804823684958,1,"crop","R"
224,-0.920185,14.269918,0.399183127355389,-1.34678049389804,0.532995836921268,1.15600482399411,-0.526848632501924,-0.521672714691643,0.431493942993544,-2.2909764777332,0.507125230538908,1,"crop","R"
225,-0.568346,14.09685,-0.184967542130782,-1.0021338193701,1.05137105086359,2.08576916732647,-0.526848632501924,-0.480446528150073,-1.87124843763736,-2.14606176736116,0.565021182254596,1,"grass","R"
226,-1.629203,14.090275,-0.118900899312968,-2.54449169221264,1.23847441950633,0.884647472021297,1.19909700098784,2.24329503732148,-1.87124843763736,-2.21276202341563,-0.240658718108141,2,"grass","U"
227,-1.600447,14.285051,-0.28565611530786,-1.02588113516706,0.84734836709879,0.369499802124282,-0.526848632501924,-0.238885854863234,0.571135696769902,-2.43457563674606,0.711615085768258,1,"grass","R"
229,-1.75347,13.958656,0.55052358593262,-1.22836696002235,0.847126990134271,-0.790188487580748,-0.526848632501924,-0.520083356836666,0.427065838513722,-1.98812371228977,0.606523093584774,1,"crop","R"
230,-1.187625,14.046982,0.344102795162448,-0.698936246409633,1.38415358670702,0.937959492464044,-0.526848632501924,-0.557833000415361,0.822381731883304,-2.02964336178011,-0.0951801807607466,1,"grass","R"
231,0.932565,13.140968,-1.11612100135589,0.396099001053585,0.632121288005647,1.19500401698446,-0.526848632501924,-0.544002602799381,-1.87124843763736,-1.17897319115573,0.543914357334924,1,"crop","R"
232,0.623491,13.474296,-1.29869889834109,-0.994995884164854,0.768255857733732,1.30398438815807,-0.526848632501924,-0.614311335538008,0.643496142970097,-1.49694546830662,0.0451219915722449,1,"grass","R"
233,0.697362,13.598933,-0.821341891151928,-1.04849125604194,0.915208058736462,1.80781192588947,-0.526848632501924,-0.602498830672651,1.00823956088047,-1.67795207856568,0.091813909323289,1,"crop","R"
234,-3.226072,10.967332,-0.43608385177552,0.868654191149514,-0.168347337290562,-0.741313494444591,1.26818415601606,-0.46303398498827,0.325072789784278,0.810006834358778,0.237373395903542,2,"crop","U"
235,-3.330988,10.959196,0.462793571981648,1.74050356549581,0.230016361142918,-1.57089462216058,-0.526848632501924,-0.597623634772413,0.611461331128515,0.842639849074742,0.618703889447549,1,"grass","R"
236,-3.506331,10.758178,1.30319985677166,1.53512908222787,-2.09475169510435,-1.21868187997916,-0.526848632501924,-0.610443878395705,0.219574134946433,0.815598012688716,0.0493027444328999,1,"grass","R"
237,-2.858206,10.371006,-1.43942391100132,1.1124180294295,-0.588863205890892,-0.506254020132596,-0.526848632501924,-0.500013517974162,0.571335223827042,0.066850091948649,-0.0923457424410786,1,"crop","R"
238,-3.180329,10.318937,0.0526435509999693,1.3839885639604,0.078721258676875,-1.08037848930555,1.27938727059848,0.621850190232048,0.219325805565378,0.337491470080665,0.0498915888889777,1,"grass","U"
239,-3.1299,10.469008,-0.218020914219948,0.916673337173812,-0.588457445217087,-2.30356381056115,-0.526848632501924,-0.295206961658622,0.537294558590329,0.339608752651982,0.216819859076839,1,"crop","R"
240,-3.007883,10.256531,0.365373901018704,1.65885007707792,-0.485025983444902,-1.337553083057,-0.526848632501924,-0.591007747453779,0.571595679310608,0.180098299187091,0.335035987776047,1,"grass","R"
241,-3.307047,10.103341,0.490648589938861,1.36980544687851,-0.634679848593043,-1.00301414219007,-0.526848632501924,-0.606032332213985,0.875665302812656,0.387859568031232,0.0960511377023169,1,"crop","R"
242,-3.60464,10.475594,1.48078247981928,1.6598237850313,-1.91882775700818,-2.75110393519639,-0.526848632501924,-0.517948135079384,0.555097037251255,0.753281447775773,0.216277773175454,1,"crop","R"
243,-3.0685,10.42224,-0.354402751169538,1.51075916010237,-0.762314977637154,-1.5480279756419,-0.526848632501924,-0.479908841329327,0.465542119827254,0.23903908455957,0.192377847876325,1,"crop","R"
244,-3.359703,10.198588,0.189304680324621,1.35384153770125,-1.73428120202639,-1.28382870902169,-0.526848632501924,-0.603434451902979,0.325450030207979,0.442351263590956,-0.0922320654332827,1,"grass","R"
245,-3.05844,11.140592,-0.405830822685578,0.810463042449658,0.297649554113605,-1.57679550601799,1.14935643420154,1.44262855302875,-1.87124843763736,0.74515532902824,0.433404354996789,2,"crop","U"
246,-2.897898,10.936346,-1.1344406782373,0.554722149182933,-0.589174699725266,-1.23028328744277,-0.526848632501924,-0.292383903663047,0.431493942993544,0.563262482602354,0.527927749206988,2,"crop","R"
247,-2.934902,10.916413,-0.996004491861805,0.565477131821025,-0.686417130816438,-0.280709629932457,-0.526848632501924,-0.498670142868593,0.571527730369086,0.5687764004338,0.66486483457709,1,"grass","R"
248,-3.153761,11.046357,0.208779103480227,1.76874071877425,-0.405888003977167,-0.57387234463351,-0.526848632501924,-0.520001208642641,0.766543328813245,0.7840353918348,0.576331577163616,1,"grass","R"
249,-2.697395,11.114889,-1.56617895811456,0.939299784060311,-0.604660637526183,-0.995035525940873,-0.526848632501924,-0.456247697628853,0.855539563217687,0.581903662685598,-3.0433531275994,1,"crop","R"
250,-2.763532,11.019869,-1.02061020297593,0.533278446196069,-0.43836302406818,-0.62272433934936,0.673327008488565,-0.350701361498514,-1.87124843763736,0.581593614819643,0.0502253835488845,1,"crop","R"
251,-2.899175,9.83694,-0.477475592632431,1.4704799459375,-2.04131912780975,-1.74560059125118,-0.526848632501924,-0.557677167585316,-1.87124843763736,0.174465717804823,0.523349359739414,1,"crop","R"
252,-2.90443,10.153091,0.634570458271393,1.19786978096202,-0.62375765531743,-2.35419272145213,-0.526848632501924,-0.357433285317128,0.711667688795762,0.133606296483986,0.711615085725081,1,"grass","R"
