"DHSCLUST","LONGNUM","LATNUM","arabiensis_crop","EVI_Sept_2011_crop","GHA_alt_crop","GHA_popden14_crop","GHA_Roaddist_crop","GHA_waterdist_crop","LC_2011_crop","LST_Day_crop","LST_Night_crop","Nightlights_crop","Rainfall_Sept11_crop","URBAN_RURA","LCType","GRUMP"
213,-0.838669,9.415356,0.679601627976088,-1.22488426398554,0.397147440921982,-0.612073551300844,-0.210425935354164,0.186992635779256,0,0.300704517672163,0.732305093667395,1.5472676791901,1.157920987396,"R","urban",2
214,-1.210161,10.86813,0.686475918748786,0.0532327977085095,0.536434692461974,-1.0691417431438,1.22430873644968,0.525776761884723,0,0.212998514733127,2.1054738364191,-0.957443095932166,0.635484223636254,"U","grass",1
215,-1.261326,5.842288,-1.03873258146004,0.995970195191601,0.167547367074261,-0.92979041458487,1.16294009512277,0.610844456203252,1,0.0332968330403843,0.237104492888598,-0.804482996054275,-0.29100580523635,"U","crop",1
216,0.149707,8.054844,NA,-1.64597904292927,-0.173808894477809,-0.669889004006467,1.06568368232103,-1.01128500789397,0,-1.53827907676398,0.455028385737335,-0.899967724501155,2.06502167955155,"R","crop",1
217,1.029399,6.084476,0.314667058428249,-0.503320619894251,-1.97486273362927,0.0701240609557956,0.295701546151825,0.342352068551992,0,1.00817093780223,-0.0370299202397902,-0.180342143651163,-1.51081071579247,"R","crop",1
218,-1.813422,4.914878,0.445468010014943,-0.0848464113578291,-2.18017898426475,-1.04017717822051,0.446205938948302,-1.38116577363304,0,-1.36072499832761,-1.34838771368964,0.220387410154695,-1.00694717970556,"R","crop",2
219,-2.650605,10.305237,0.635155439227375,-1.10700780962539,0.835433172946209,-1.07860957653368,0.995013922914943,-0.0107113418607376,0,0.223376758936157,1.26964742460998,-0.905640768121132,0.542163667631437,"U","grass",1
220,-1.642316,7.750271,0.138642811993127,-0.484236594530439,0.880221417996758,-1.14243760028219,0.266226201162008,0.90625949468471,0,-0.395248065551793,-0.436285949288014,-0.881155025758355,0.996791022457995,"U","crop",1
221,-0.485131,10.928104,0.687339168626225,1.05184096475362,0.654373620288117,-0.212070233021434,-1.93181105057228,-0.00354595645133319,0,0.684719512790557,2.0091808303481,0.174418574985979,1.13211919527091,"R","crop",1
222,-2.730215,10.656033,0.639232443147242,-1.06409312991204,0.883071847232584,-0.623957626206795,-0.274356547686247,-0.0791761344736584,0,0.897908841830922,0.658042681782696,-0.903242526169794,0.159181398602388,"R","crop",1
223,-0.638268,9.903436,0.567842164116595,-0.387322603898387,0.218443271606876,-1.00096636525749,0.847422813761893,-0.555371088056575,0,0.0920337855143031,1.57409493981347,-0.903735642445278,0.750123561517453,"U","grass",1
224,-0.879396,6.363533,-4.55013306045509,1.43800527471594,0.561345283981748,-0.30151042999488,-0.320908751350947,0.0762926949788223,1,-1.09629187390805,-0.146065023086721,-0.681669188508948,-0.0962652973949042,"R","crop",1
225,-0.735323,10.761936,0.722719783788675,-0.312893673065152,0.562898801262396,-0.66875128348877,1.25436876781362,0.889615293620257,0,0.114498398363639,1.69774903727346,-0.89109526330199,1.11143237421356,"R","crop",1
226,-1.791241,5.964443,-0.0720505025459025,0.0521641964707559,0.0941970047159203,-0.181735234901694,-1.23851277340514,-0.228488686682343,1,-1.31216788866871,0.0995161096863204,0.815837755317685,0.520272716357518,"R","crop",2
227,-0.504341,10.854313,0.72740023527314,0.431510962470511,0.585199210185232,0.0772351951173439,0.894620733854965,0.219869180332812,0,0.62383689230659,1.92423981632567,-0.922040255443841,1.18996252452003,"R","crop",1
228,0.364739,5.844177,-0.29233367287235,-0.322902060110724,-1.87744687807526,-0.403920146618958,0.712124566786649,-0.331970079984348,0,-0.139282747603905,0.601491431554627,-0.681284877031858,-1.47152931902103,"U","grass",1
229,-1.384966,6.91415,-1.2587757122783,0.263151605195229,1.01131371798604,-0.558365794714465,1.10008453804852,-0.054734355494292,0,-0.515333741266934,-0.186981556239237,-0.812416902978435,0.814185966877183,"R","crop",1
230,-0.231829,11.049629,0.744017333416839,0.704886073025216,0.680774642684887,1.00557760631047,0.0420509936266066,-0.314578877062301,1,1.38248405447587,1.60992361047493,0.0106469553858734,0.465371783289898,"R","crop",2
231,-0.33625,5.551723,0.573019017389322,-0.863164732103013,-1.95270179520871,1.24432495622068,-0.352039015305903,-0.382111785032477,0,-0.140047782156005,-0.19980582507624,1.63556542431569,-1.43283765958268,"R","grass",2
232,0.759471,6.07748,0.647409261353148,0.292154179933736,-2.28818581608424,-1.11309543144905,0.236161799106404,-4.95125098875011,0,2.45960820489067,-0.00306528146691284,-0.44487748174169,-1.47746503669671,"U","crop",1
233,-0.121187,6.085881,0.439280721412666,0.391637781548763,0.228204978680182,-0.674495781521697,0.542058187890285,-0.614214821222067,0,0.09946627760161,-0.426448674184481,-0.821022049485397,-0.362960527697128,"U","crop",1
234,-1.505764,5.098472,0.566024790546696,0.492380844834349,-1.27976929053616,0.259160965883318,-0.107152722927618,0.223738634285959,0,0.0999041334890148,-0.457723959566387,0.0643288691179395,-0.910546669865057,"R","crop",1
235,-0.40788,11.056161,0.678403244583885,0.408984379811059,0.501654374956237,-0.968778428650981,1.6471388267476,0.36390179879006,0,0.707032196547637,2.44849026829988,-0.872397603472743,0.471656375571097,"R","crop",1
236,-1.678845,6.202084,0.419582477883321,1.51668941721292,0.590260891284762,-0.157829020339046,-0.927308931543635,0.846781219021142,1,-0.495503493326044,-1.49643063105656,1.62364684601273,0.234949793719348,"U","urban",2
237,-2.535703,6.319774,0.166085431793556,0.917136389156271,0.404377592625517,-0.902267098129773,0.683763642481822,0.482356033999667,0,-1.40460122538585,-0.253846107444952,-0.851342742844182,0.17420134598396,"R","crop",1
238,-1.610035,6.736091,0.62123728388408,-1.63824876815115,0.87316299972353,1.86843986941369,-0.32486863085832,0.672804785640944,0,1.55372850750996,0.636674707748533,1.43721175798435,0.862719546021522,"U","urban",2
239,-2.46875,6.186395,-0.526570489501646,0.395229253756459,0.544323274914377,0.891965164410082,0.0248092530501541,-0.0837708978403797,1,-2.85429422816331,-0.782763800576565,-0.485523347950648,-0.063514243379574,"R","crop",1
240,-1.677797,5.011082,0.616035798591501,0.575527853539737,-1.11361995297419,0.562552074539404,-0.279968627207626,-0.0530925557841725,0,-0.284642006905775,-0.123617311422674,-0.273495636920514,-1.12288470376107,"U","crop",2
241,-1.7049,7.554681,0.0745409128063441,-0.898055459298395,0.974237015748945,-0.472029557123529,-1.35778401216067,0.376994633572809,0,-0.265143289636086,0.118373868845424,0.849527467705837,0.923679614362433,"R","crop",1
242,-0.671995,5.861162,0.344598170899144,-0.216184010853982,0.173548400516146,-0.335451116421695,-0.725152871243027,0.671647935432649,1,-1.28719314544815,-0.675780222674563,0.426850055296942,-0.273232752383767,"U","urban",2
243,-0.217253,5.548626,0.559837607515992,-2.18880078907735,-1.99953368614011,2.27755377703465,-1.16935862965086,0.774145614029746,1,1.47271525765323,-0.67672428653281,1.96065329266542,-1.57890636506913,"U","urban",2
244,-1.53921,6.695189,0.65697130403065,0.190445039660474,0.812802573948137,1.73700611206575,0.0263779931237609,0.718104254957123,0,0.552240932153953,-0.252242016692123,1.27294303991343,0.731443834897754,"U","crop",2
245,-1.728542,4.944987,0.656131014358204,-0.294650768905961,-1.5702550192455,-0.377834807499297,-0.289976931874842,0.742963474688362,0,-1.86010259796079,-1.47942435842634,1.28259440609306,-1.08219741312982,"U","crop",2
246,-2.49094,10.028881,0.422551039798073,-0.665294071885965,1.02985061854809,-0.9545495998301,-4.07679595283844,0.540919544405674,0,0.328174876857247,0.67804225645636,0.469885230273764,0.784911805633807,"U","crop",1
247,-0.063037,6.260237,0.299778848689159,-0.292090209355308,0.0785718439568069,-0.876590224734584,0.78684742107889,-0.667443186295892,0,0.465854306271607,-0.0883138911608891,-0.898682203120289,-0.459190622121088,"U","crop",1
248,-0.564943,5.480611,0.650693246906321,0.785266497216671,-0.623024261727443,0.12268291419963,-0.54748085143583,0.914086336547476,0,1.28476901494304,-1.02381159607454,-0.527246985326171,-1.42622296972434,"R","crop",1
249,0.282171,7.003789,-0.630219939754031,-0.850493235300407,0.447443927657349,-0.179214548349381,-0.156674946514008,0.102239814107414,1,-1.64654234022957,0.719780608602461,-0.0792020048968303,0.566170368082689,"R","urban",2
250,-0.267984,5.565136,0.573186426127153,-1.14040292291085,-1.29995032566475,1.71021499319516,0.126157723718813,-1.17733268442298,1,0.642018228482792,-1.24714040078918,1.99224942421762,-1.52000583846249,"R","urban",2
251,-0.82873,6.089821,-2.02289454592843,0.497424428465722,0.167327973802953,0.670992743221016,-0.325881552848647,-2.83585714026579,0,0.721824170877377,-0.0663195105289615,0.0478908411353499,0.161437574479505,"U","crop",2
252,-2.513729,10.05968,0.297323485787717,-0.591723680768242,0.925548965335279,1.03209444082139,-1.39935105159585,0.343315414040241,0,0.832313977512483,-2.95331585979562,0.904160352642059,0.751206063207005,"U","crop",1
253,-1.76782,6.784825,-1.18805865310363,-0.437824520543546,0.584500467785796,-0.978695244994416,0.764635472384441,-1.16481340804314,0,-1.2452103062343,-1.12868927770676,-0.728448238887555,1.23716941847167,"U","crop",1
254,-0.620846,5.348056,0.323211121733706,-0.974659489083636,-1.38642428673779,0.905941367927855,-0.701309975466265,0.0440637532250518,0,-0.824684814500576,-1.14088645199873,0.912017659626047,-1.51690661426782,"U","grass",2
255,-0.039772,9.011417,0.630564495046557,0.44458859166505,0.486966868244254,-1.14317185669623,-0.271222209820867,-0.371260572823565,0,-0.0716737761645183,0.495182560404842,-0.916167793974765,1.06394100980306,"R","crop",1
256,-1.617852,6.603497,-0.910504342715144,-0.257409970081486,0.63040760422505,0.560542449893851,1.16666072470674,-0.332034470493832,0,0.419264291425257,-0.808449246276498,0.502648851666531,0.943726124140403,"U","crop",2
257,0.055815,6.277704,0.420400109315866,-0.427834715874197,-0.76739842150575,0.804167491463127,-0.10296937860198,-0.485828298579274,0,0.700541216820283,0.412230710037763,1.196107590696,-0.757164172501802,"R","grass",2
258,-0.11056,11.077399,0.743869022206521,1.37820785242182,0.719260695845014,-0.867792286551914,0.806742323447934,-0.346541411816713,0,0.962988497261923,1.20970085450831,-0.781237700985218,0.413729005074074,"R","crop",1
259,-1.358914,5.923917,0.104395730239236,0.503629659737457,-0.119942279216439,-0.143605946819879,-0.0703657477197835,-1.1570253450005,1,-0.482233742270745,0.11047725235164,-0.359188581511794,-0.0259095009657382,"U","crop",1
260,-0.179891,5.576186,0.660282351376548,-1.08776322776608,-1.03566527221947,1.35238538803697,-0.243911148864033,1.12419270426356,1,-1.28473754167104,0.6776882132043,2.26615651316587,-1.61198886455464,"U","urban",2
261,-1.664945,6.713187,-0.211393341396132,-1.23815965269954,0.774761809330418,1.76104224677262,0.550859626635602,1.15527167004143,1,0.390953938614029,-0.172297839935466,1.32353551738633,0.950930092862672,"R","urban",2
262,-2.889018,10.639605,0.717900853586411,-0.0688691010002205,0.812244565745732,0.485114868852683,-1.10750215870325,0.254248756470416,0,1.44682632131176,2.00064357367958,0.083503403992655,0.226290220960893,"U","crop",1
263,-0.8331,9.413032,0.694959215926621,-0.883684092103046,0.425130518584764,-0.612073551300844,0.265541823714191,0.236471260499934,0,0.503465513437274,0.743540875381818,1.54105513946277,1.17455976163004,"U","grass",2
264,-1.274291,7.474597,0.40032522865059,-0.50546143812707,0.444411517681497,-0.348574724298243,0.296591273559917,-0.193287378793073,0,0.0231613186919927,0.258104539345114,-0.743831139533382,0.728964530873994,"U","crop",1
265,-0.478091,6.204261,-1.02712717927205,0.373068489269508,0.729685031879428,-0.512161123827864,0.874596124084581,0.0731221256847957,0,-0.164471241490149,-0.524026505954683,-0.809505799066494,0.0849141158555424,"U","forest",1
267,-0.363722,6.381571,-0.485872146400744,0.994857272871524,1.45358136773057,0.407778301286244,-0.0734233062034033,0.258407851147892,0,-1.12528118340234,-0.0388944781240038,-0.0546929945844021,-0.444161581367245,"R","crop",2
268,1.060667,6.144431,0.418358612194657,-0.508472471827002,-1.30584689132694,-0.372879099058499,0.809330270969082,0.0568895510719937,0,-0.296074998678214,-0.609256622016,-0.614863969928757,-1.51081071579247,"R","grass",1
269,-0.035058,5.6311,0.723335825086131,-0.550293153661155,-2.96545239692395,0.639225746768559,0.72661865908575,-0.932294692916546,0,1.41753091286498,0.687612958297244,0.898324709951249,-1.7205976956607,"R","crop",2
270,-2.469244,5.780835,-1.42905337106162,1.20386517309197,-0.0450267959542496,-1.095090559187,0.0765708007882052,0.384685687719936,0,-1.32973053639289,-0.828081616007762,-0.848186968403928,-0.138321569621532,"U","crop",1
271,-0.238301,5.610668,0.724244715434221,-0.821540177767377,-0.989606357243354,2.21952957907155,-0.0423441067502304,0.44933155902872,1,2.70953481866601,0.935270477592578,2.01989524640795,-1.55827479504386,"R","urban",2
272,-0.893155,9.383568,-0.0537040185851847,-0.415724962422778,0.338100385763877,0.343446110956279,0.304236466997281,-0.195737004227518,1,-0.302549515146131,0.639464195225734,-0.254857968906575,1.00700313633036,"U","crop",1
273,-2.830757,5.998991,-1.50287705996971,1.30897618837473,0.322600085249319,-0.362172573732746,-0.607448928202163,-0.279521107877128,0,-0.0643354122858118,-0.647611362427345,-0.761387737100874,0.699540338839185,"R","crop",1
274,-0.707836,5.549864,0.0701155865657737,0.429723098534857,-0.347768951253296,0.551264576809094,-0.786530514627128,-0.251665281218741,1,1.20713315898878,-1.3582652287707,0.297349240807399,-1.4556478773022,"U","crop",2
275,0.191132,10.394378,0.640285555799819,-0.475831898339174,0.145565162925268,-0.773568125301941,1.09291507867756,-4.95731523921029,0,0.165083033318797,2.42367930096645,-0.947274356957609,0.50756435930961,"R","grass",1
276,0.732452,6.063825,0.627318106554997,1.06140815871627,-1.94440038855949,-0.977847849953632,-0.895161727776412,-0.252668467315868,0,2.25821148953638,-0.621694454506055,-0.808394177590243,-1.51257642391467,"R","crop",1
277,-0.45486,5.544503,0.704258475002785,-0.0573757469939228,-1.05316559856007,-1.03346012851494,-0.105192242615943,-0.529740851064291,0,-0.662115934243583,-0.563091179597936,1.15358186318242,-1.35164670568488,"U","grass",1
278,-2.977985,5.966197,-1.02913876563006,1.50684428293127,0.160642641141832,-0.902142929800133,1.53288203364283,-0.364453053709549,0,NA,-0.466732070447284,-0.879115471763683,0.708546437141647,"R","crop",1
279,-2.218726,10.296048,0.617871392412459,0.72731795397688,0.911157711077403,-1.19109460193895,0.692112715241974,-0.100866529996422,0,-0.00704247328331155,1.01774034524131,-0.90716941613063,0.438032027864829,"R","grass",1
280,-0.99375,10.355624,0.377403928531999,0.457188037434915,0.155167408274366,-1.16732892710345,1.86488659340766,0.511127847090916,0,-0.181760958052456,1.63507247829818,-0.939866509442012,-0.195376188586031,"U","crop",1
281,-2.727439,5.710898,-1.31102537893096,0.3358263418081,0.0109247394045661,-0.698586233409417,1.36440229245471,0.170934545409862,0,-0.162703767248621,-0.390986797593244,-0.871356998102144,0.307430995610839,"R","crop",1
282,-0.858898,10.793015,0.732659111722522,0.415035639843806,0.58210745806859,1.11794598635106,-0.401696967642722,0.0809869695811962,1,0.265786530624862,1.30364184292875,1.27037245325354,0.943219705743973,"R","urban",2
283,0.336546,7.310407,0.315857528805088,0.436438494156666,-0.0942858983606626,-1.04010028888648,0.707762285097889,-1.49860259067683,0,-0.866476069283629,0.0967118787897549,-0.90283143248985,0.620419136213795,"R","grass",1
284,-1.982582,7.207741,-1.26097992309469,1.72324090090732,0.95831256289474,-1.08743122934434,-0.445255101553213,-0.971233715963846,0,-0.529373778617253,-1.10564857004174,-0.710200014551576,1.0443049345714,"R","crop",1
285,-1.944856,7.389343,-0.575681206612239,-0.221151687229965,1.14323642860568,-0.664448203196493,-0.209072993507859,-0.182730687301767,0,-0.911202772961212,-0.492358279254736,0.0223889537501616,0.917218770617677,"U","crop",1
286,-2.660867,10.343155,0.618540649410733,-0.734815985318874,0.820520577929971,-1.09658789310704,0.188378078723416,-0.115005165906271,0,0.322685147897192,1.24784176817108,-0.925772720636994,0.495706155613209,"U","grass",1
287,0.30372,8.492433,0.475335506522654,0.35077090317536,0.252265302041085,0.657176462390878,1.7885724148914,0.338152611243523,0,0.409236698662527,0.223693450494143,-0.317247540613264,2.04293234589436,"R","urban",1
288,-0.080867,7.041472,0.420799433961284,0.913400276371998,0.46635627566473,0.528600445148864,-0.443747023116006,-0.0114293147706939,0,-0.171171128984875,-0.208029168566785,-0.331257189203372,0.739544857780883,"U","crop",1
289,-2.693039,10.602301,0.661314573779936,-0.949602400560575,0.888399069321443,-0.531876347053952,0.748579029787988,0.535651701083099,0,0.887211480981552,1.43355703305497,-0.868033295202564,0.0984932726592075,"R","crop",1
290,-1.268952,6.146214,-1.15487462473883,0.20057750225206,0.295875017813394,-0.993607629900187,-0.727215849622953,0.0716324123308301,0,-0.000160443018352831,0.486012932093992,-0.841609221622606,0.114030760127219,"U","forest",1
291,-2.882,5.058389,-1.973950174997,-0.702802203585795,-2.27269969437671,1.08867300161696,0.388840527541406,-0.270743571420906,0,-0.379046883447396,-0.981744276261101,-0.270498246895868,-0.245718057977003,"U","crop",2
292,-2.115247,5.443927,-1.12906813659406,0.0177476156431143,-0.613996607606553,-1.01674610035883,0.470735674569085,-0.159433394655463,0,-0.889603434716154,-0.355198393155572,-0.540996047824494,-0.182076713103111,"R","forest",2
293,-2.574573,5.080489,-3.37242154605477,1.07844050326257,-1.51441605205709,-0.781744688160535,-0.241250392186869,-0.278763004060011,0,-0.336970789663417,-0.794875829867113,-0.79840781133465,-0.514578609515351,"R","forest",1
294,-0.795294,6.589175,-0.0917659958413425,0.36400928329438,1.20633196744838,-1.12402815311361,0.437354331288915,-0.584454188552899,0,-1.23304289559206,-0.283027002161839,-0.786498269550376,-0.109506779623883,"U","forest",2
295,-1.362952,5.102428,0.128674163033015,-0.111896669309632,-1.77465374947783,-0.184767031622523,0.509418776235723,-0.244126902267947,1,-0.0434077019162019,-0.623401250296755,0.022538769356287,-1.01469648427061,"R","urban",2
296,-2.508054,10.06488,0.403213369464468,-0.848960034084681,0.953054827090124,1.02446502080842,-1.63325540883907,0.212366665555056,0,0.844101019917235,-1.32762720548267,1.32792263412108,0.77277664297672,"R","grass",1
297,0.423473,8.270915,0.27605298386244,0.833327930611903,0.573259129349525,-1.05640852998849,1.72266618360463,0.180308447255353,0,-0.396901757821113,0.16301077494482,-0.934704758247168,1.54139603345079,"R","crop",1
298,-0.215002,9.925924,0.266991358397055,0.222301365043193,0.460174605073894,1.30030702298619,-0.53857400722726,-1.88104663049232,0,1.18330026229657,0.975761585832755,0.00755306594836027,0.943342868604495,"R","grass",2
299,0.376907,9.294792,0.454273172419048,-0.70690913702293,0.428428403269028,1.00154157615857,-2.9626909437044,0.331321175711815,1,-0.460439187275656,0.0730754969106697,0.179568251210295,0.812470943494684,"U","crop",2
300,-1.068575,5.274052,0.411513232877329,1.34645239219176,-1.01310359430438,-0.743629126548556,1.12506036313046,0.765746786060969,0,0.709553007228823,-1.38689653655919,-0.81775480930156,-1.71559042058496,"R","crop",1
301,-0.725729,5.501529,0.374202656430976,1.40720759709695,-0.536561824841554,-0.860893049398117,-0.127353727288351,0.388425712738513,0,1.32080960599311,-1.66683302048466,-0.58395977187887,-1.58919782128413,"U","crop",1
302,-2.893164,6.873475,-1.15772744122644,-0.160689035217899,0.492440377167021,-1.0236477359377,0.936746542272338,-0.954093312534828,0,-1.58444397154946,0.0862229791478616,-0.873412068914253,0.149033447725195,"U","crop",1
303,-0.857371,10.775555,0.733580889109817,0.209459382628531,0.447488216602898,0.989973688099649,-1.16632905869084,-0.602840053466056,0,-0.0136031796258815,1.23469919662881,0.559357415409903,0.944621006485256,"R","crop",2
304,-1.690115,6.684749,-0.254314456269404,-0.530006292425394,0.69927206460559,1.4412249802568,-1.05101833222635,1.23203306213815,0,0.835543284892561,-0.136403289269336,1.18670335840509,0.958899427698936,"R","crop",2
305,-0.976951,5.411852,0.383281511123376,1.02591466863922,-0.338016459268887,0.477330523214434,-1.2714850752445,0.852000626817947,0,-0.155308212678702,-1.51455123267314,-0.160872722931474,-1.54863093356599,"R","crop",1
306,-1.58225,6.713354,0.658613890082612,-1.11312698787306,0.818523726017771,1.8488398366371,0.892893939269788,0.914287615150485,1,1.78821431621403,0.658177870744106,0.922108353045632,0.816498411787708,"U","crop",2
307,-1.552651,5.602788,0.0888530833247227,1.33302093477586,-0.469779511472897,-0.486583180322736,-0.720300590019118,-0.434724429726543,0,-0.452155853833594,-0.443835734337029,-0.22195115716166,0.845605020839731,"U","crop",1
308,-0.98247,5.212687,-0.838021141680509,0.0373811242402709,-2.16588425526688,0.436794581995536,1.41580084690232,0.182922332982068,1,0.0525769291033868,-1.19001868629186,-0.802314957750664,-1.78492234946551,"U","crop",1
309,-0.829281,9.378788,0.559076992393851,-0.240394124868332,0.356051675963734,-0.606159334001224,0.0557222814184822,0.695727842046977,0,-0.211128335719959,0.974439675417393,0.355958015718324,1.17382879162365,"U","crop",2
310,-2.698749,10.852057,0.70737212258039,-0.754311896511201,0.906541577676331,-0.99452761023044,0.537462280253217,0.653173165507786,0,0.684971626395245,1.45264133931809,-0.90155481418304,0.193785523276872,"R","crop",1
311,-1.209805,5.129718,0.558626611032351,-0.427713874253568,-1.20176726602788,0.845413993261484,0.2496831589777,0.169433515617716,1,0.0397713613054186,-0.367126072707381,0.954426934559257,-1.39098224376183,"R","urban",2
312,-0.335856,10.947618,0.734020128688665,0.436088770248703,0.546908799481029,-0.754187776429425,0.880207060861492,-0.231109887226015,0,0.516335941119688,1.41034726349582,-0.896922479345911,0.73084188747497,"U","crop",1
313,0.516634,7.826809,-2.18276534328357,0.645512420972166,0.62123804411593,-0.806599463528164,-0.0215945540483305,0.496363553806061,0,-0.0133898725137192,-1.6550896790724,-0.897648909868373,0.900100113060239,"R","grass",1
314,-2.487439,9.877947,0.128693166600875,-1.53279370322751,0.975064115380878,-1.06652099064379,0.867356118465816,0.370539867716567,0,-0.173595763095299,-0.216692031257142,-0.891810541928807,0.233726951974145,"U","grass",1
315,-2.322997,6.449571,-0.169786043549075,0.892837983525253,0.666139435803672,-0.0523175626373961,-4.82050994318981,0.751902484229777,0,-1.87449428896435,-0.527783468187416,0.715175735852907,0.634408641042059,"R","urban",2
316,-0.177975,5.678378,0.687327592482095,-0.715020982773159,-0.480004581689399,0.0763864603122482,-0.462586393546856,1.16326089308171,0,NA,0.993072344771877,1.74127662300767,-1.4687964641934,"U","urban",2
317,0.4043,7.421194,-0.954093952083335,1.07557519532747,0.201500372582217,-0.741375099818051,0.516175071060859,-2.12084458658715,0,-1.09094906110359,-0.865647352186752,-0.7937401586562,0.641553923376731,"R","crop",1
318,-1.089189,10.900289,0.720170837157768,0.623651834634665,0.546332216035542,0.814424077657015,-0.658124435647736,0.87828239694985,1,0.575508757097016,2.04665734483284,0.774462276235061,0.901101746724315,"U","crop",1
319,0.061775,9.151255,0.476777512366308,-0.819139963852422,0.492330317956519,-0.944559321684269,1.22239594488304,0.515800488058615,0,0.0918502413910233,0.39572248792351,-0.939890595443582,1.27227575905317,"U","grass",1
